UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_ANY_N,DEBT_ALL_STGP_ANY_MEAN,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MEAN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_PP_ANY_N,DEBT_ALL_PP_ANY_MEAN,DEBT_ALL_PP_ANY_MDN,DEBT_ALL_PP_EVAL_N,DEBT_ALL_PP_EVAL_MEAN,DEBT_ALL_PP_EVAL_MDN,DEBT_MALE_STGP_ANY_N,DEBT_MALE_STGP_ANY_MEAN,DEBT_MALE_STGP_ANY_MDN,DEBT_MALE_STGP_EVAL_N,DEBT_MALE_STGP_EVAL_MEAN,DEBT_MALE_STGP_EVAL_MDN,DEBT_MALE_PP_ANY_N,DEBT_MALE_PP_ANY_MEAN,DEBT_MALE_PP_ANY_MDN,DEBT_MALE_PP_EVAL_N,DEBT_MALE_PP_EVAL_MEAN,DEBT_MALE_PP_EVAL_MDN,DEBT_NOTMALE_STGP_ANY_N,DEBT_NOTMALE_STGP_ANY_MEAN,DEBT_NOTMALE_STGP_ANY_MDN,DEBT_NOTMALE_STGP_EVAL_N,DEBT_NOTMALE_STGP_EVAL_MEAN,DEBT_NOTMALE_STGP_EVAL_MDN,DEBT_NOTMALE_PP_ANY_N,DEBT_NOTMALE_PP_ANY_MEAN,DEBT_NOTMALE_PP_ANY_MDN,DEBT_NOTMALE_PP_EVAL_N,DEBT_NOTMALE_PP_EVAL_MEAN,DEBT_NOTMALE_PP_EVAL_MDN,DEBT_PELL_STGP_ANY_N,DEBT_PELL_STGP_ANY_MEAN,DEBT_PELL_STGP_ANY_MDN,DEBT_PELL_STGP_EVAL_N,DEBT_PELL_STGP_EVAL_MEAN,DEBT_PELL_STGP_EVAL_MDN,DEBT_PELL_PP_ANY_N,DEBT_PELL_PP_ANY_MEAN,DEBT_PELL_PP_ANY_MDN,DEBT_PELL_PP_EVAL_N,DEBT_PELL_PP_EVAL_MEAN,DEBT_PELL_PP_EVAL_MDN,DEBT_NOPELL_STGP_ANY_N,DEBT_NOPELL_STGP_ANY_MEAN,DEBT_NOPELL_STGP_ANY_MDN,DEBT_NOPELL_STGP_EVAL_N,DEBT_NOPELL_STGP_EVAL_MEAN,DEBT_NOPELL_STGP_EVAL_MDN,DEBT_NOPELL_PP_ANY_N,DEBT_NOPELL_PP_ANY_MEAN,DEBT_NOPELL_PP_ANY_MDN,DEBT_NOPELL_PP_EVAL_N,DEBT_NOPELL_PP_EVAL_MEAN,DEBT_NOPELL_PP_EVAL_MDN,DEBT_ALL_PP_ANY_MDN10YRPAY,DEBT_ALL_PP_EVAL_MDN10YRPAY,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR
123961.0,1328,University of Southern California,"Private, nonprofit",1,4405,Public Policy Analysis.,8,Graduate/Professional Certificate,27.0,53.0,PS,PS,PS,38,87506,85385,PS,PS,PS,PS,PS,PS,PS,PS,PS,12,63814,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,26,98440,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,24,103133,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,14,60716,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,971,4,48,48,63791,1,26,28,57995,51,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,<=0.20,29,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,31,70913,26,26,18,73103,PS,PS,PS,PS,17,71011,3,33,67461,30,PS,27,2,28,79966,PS,17,83455,PS,PS,PS,PS,PS,PS,PS,PS,44,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,29,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,2,3,31,95677,28,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4407,Social Work.,5,Master's Degree,1200.0,888.0,PS,PS,PS,2139,123957,125849,PS,PS,PS,PS,PS,PS,PS,PS,PS,277,122646,129398,PS,PS,PS,PS,PS,PS,PS,PS,PS,1862,124152,125182,PS,PS,PS,PS,PS,PS,PS,PS,PS,1595,128080,128627,PS,PS,PS,PS,PS,PS,PS,PS,PS,544,111870,116984,PS,PS,PS,PS,PS,PS,PS,PS,PS,1432,89,2144,2310,50797,111,2128,2263,52078,2422,0.01,0.02,0.25,0.04,0.59,0.06,0.03,0.02,2418,0.02,0.02,0.27,0.04,0.54,0.05,0.04,0.02,1510,61810,513,58620,249,64211,1774,60892,2357,56083,2225,2075,1549,56706,808,55021,310,59736,2048,55430,96,2023,61298,1821,PS,1358,149,2200,64432,1942,1466,64464,734,64268,286,65959,1914,64246,27,1229,2256,0.00,0.01,0.60,0.03,0.30,0.02,0.02,0.02,2421,0.02,0.00,0.58,0.03,0.26,0.03,0.05,0.03,2,156,2173,72091,1954,1451,72499,722,71184,284,73180,1888,71768,49,1222
123961.0,1328,University of Southern California,"Private, nonprofit",1,4407,Social Work.,6,Doctoral Degree,152.0,193.0,PS,PS,PS,179,123906,116557,PS,PS,PS,PS,PS,PS,PS,PS,PS,37,127042,117000,PS,PS,PS,PS,PS,PS,PS,PS,PS,142,123088,116242,PS,PS,PS,PS,PS,PS,PS,PS,PS,108,133812,128296,PS,PS,PS,PS,PS,PS,PS,PS,PS,71,108837,103109,PS,PS,PS,PS,PS,PS,PS,PS,PS,1326,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,95,99274,71,91200,29,90814,137,97411,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,6,166,95093,153,PS,77,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,125,<=0.10,<=0.10,0.70 - 0.79,<=0.10,<=0.10,<=0.10,<=0.10,<=0.10,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4499,"Public Administration and Social Service Professions, Other.",5,Master's Degree,19.0,22.0,PS,PS,PS,19,50550,51250,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,583,2,22,25,135775,0,23,24,135393,30,PS,PS,PS,PS,PS,PS,PS,PS,26,PS,PS,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,24,136848,24,22,PS,PS,PS,PS,18,136666,PS,PS,2,26,163956,24,PS,26,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,26,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,1,1,24,144949,23,PS,PS,PS,PS,PS,PS,PS,PS,PS,22
123961.0,1328,University of Southern California,"Private, nonprofit",1,4499,"Public Administration and Social Service Professions, Other.",8,Graduate/Professional Certificate,1.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4501,"Social Sciences, General.",3,Bachelor's Degree,26.0,29.0,18,PS,PS,18,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,4,26,36,28365,2,18,23,46087,42,PS,PS,PS,0.20 - 0.39,PS,0.20 - 0.39,PS,PS,35,PS,PS,PS,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,35,45887,29,25,23,45717,PS,PS,PS,PS,21,50035,1,17,33789,PS,PS,PS,4,35,48240,PS,PS,PS,PS,PS,PS,PS,21,48509,PS,30,18,PS,PS,PS,PS,PS,PS,PS,PS,35,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,1,5,35,59488,27,PS,PS,PS,PS,PS,PS,PS,PS,PS,30
123961.0,1328,University of Southern California,"Private, nonprofit",1,4502,Anthropology.,3,Bachelor's Degree,15.0,10.0,14,PS,PS,14,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,1,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4502,Anthropology.,5,Master's Degree,8.0,7.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4502,Anthropology.,6,Doctoral Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4503,Archeology.,3,Bachelor's Degree,2.0,5.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4506,Economics.,3,Bachelor's Degree,183.0,221.0,153,14960,14000,149,13683,13850,51,58013,29763,48,57380,29881,104,14697,12000,100,13373,12000,34,61022,PS,32,61447,PS,49,PS,16500,49,PS,15000,17,51996,PS,16,49246,PS,85,17118,16960,84,15557,15175,21,34091,23905,19,35775,23905,68,12262,8587,65,11262,8674,30,74759,30750,29,71535,30000,354,355,148,147,10,98,114,54837,10,109,135,49962,120,<=0.10,<=0.10,0.10 - 0.19,<=0.10,0.10 - 0.19,0.30 - 0.39,0.20 - 0.29,<=0.10,129,<=0.10,<=0.10,0.10 - 0.19,<=0.10,0.10 - 0.19,0.40 - 0.49,0.20 - 0.29,<=0.10,62,51687,42,66171,69,56647,36,62368,151,62868,123,111,95,62171,55,62923,101,53689,49,70210,15,104,57060,78,PS,70,14,149,76486,130,94,73608,55,84389,99,72614,51,79598,26,114,122,<=0.10,<=0.10,0.40 - 0.49,<=0.10,0.10 - 0.19,0.20 - 0.29,0.10 - 0.19,<=0.10,129,<=0.10,<=0.10,0.30 - 0.39,<=0.10,<=0.10,0.10 - 0.19,0.30 - 0.39,<=0.10,1,12,154,98555,140,93,94983,62,111352,102,95908,52,101605,36,111
123961.0,1328,University of Southern California,"Private, nonprofit",1,4506,Economics.,5,Master's Degree,80.0,118.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4506,Economics.,6,Doctoral Degree,4.0,18.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4507,Geography and Cartography.,3,Bachelor's Degree,13.0,8.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4507,Geography and Cartography.,5,Master's Degree,39.0,43.0,PS,PS,PS,31,59563,58405,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,11,78402,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,20,49201,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,664,1,21,22,65686,3,25,26,60094,22,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,29,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,33,69090,29,28,18,68131,PS,PS,19,64658,PS,PS,2,26,61063,23,PS,PS,1,31,78774,PS,17,75799,PS,PS,18,71227,PS,PS,PS,19,24,PS,PS,PS,PS,PS,PS,PS,PS,29,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,1,0,33,83499,32,PS,PS,PS,PS,PS,PS,PS,PS,PS,16
123961.0,1328,University of Southern California,"Private, nonprofit",1,4507,Geography and Cartography.,6,Doctoral Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,4507,Geography and Cartography.,8,Graduate/Professional Certificate,20.0,12.0,PS,PS,PS,20,44300,41000,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,466,1,16,17,55848,0,26,26,63749,22,PS,PS,PS,PS,PS,PS,PS,PS,28,PS,PS,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,31,66659,30,30,16,58991,PS,PS,18,62511,PS,PS,0,PS,PS,PS,PS,PS,0,30,77236,PS,PS,PS,PS,PS,17,83848,PS,PS,PS,17,26,PS,PS,PS,PS,PS,PS,PS,PS,28,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,2,1,29,90774,29,PS,PS,PS,PS,PS,PS,PS,PS,PS,17
123961.0,1328,University of Southern California,"Private, nonprofit",1,4509,International Relations and National Security Studies.,3,Bachelor's Degree,194.0,171.0,172,15226,13765,166,14270,13247,58,59711,34450,53,60793,33500,69,16418,13000,66,15006,13360,24,71817,42452,21,74820,37333,103,14428,14000,100,13785,13247,34,51165,31618,32,51588,29179,97,17052,15801,96,15938,15375,24,25536,22558,21,24518,20557,75,12865,12000,70,11983,10250,34,83834,52405,32,84599,50606,410,398,146,140,11,122,148,48625,12,120,154,42884,178,<=0.10,<=0.10,0.10 - 0.19,0.10 - 0.19,0.10 - 0.19,0.40 - 0.49,0.10 - 0.19,<=0.10,163,<=0.10,<=0.10,0.10 - 0.19,0.10 - 0.19,<=0.10,0.30 - 0.39,0.20 - 0.29,<=0.10,80,48003,53,56456,57,51953,76,52336,170,53157,133,115,102,48862,66,58896,68,54586,102,51847,15,133,52262,97,PS,86,24,158,73645,129,95,68408,63,89719,62,75462,98,72658,38,116,162,<=0.10,<=0.10,0.50 - 0.59,<=0.10,<=0.10,0.10 - 0.19,0.10 - 0.19,<=0.10,163,<=0.10,<=0.10,0.40 - 0.49,<=0.10,<=0.10,0.10 - 0.19,0.20 - 0.29,<=0.10,1,23,171,87675,157,106,84215,65,101409,64,88021,107,87462,51,117
123961.0,1328,University of Southern California,"Private, nonprofit",1,4509,International Relations and National Security Studies.,5,Master's Degree,1.0,7.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
